boardsize,coverage,startx,starty,pathcost,executiontime,nodes_explored,memory_usage
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
1,1,0,0,-1,0,0,0
2,4,0,1,0,5,2,0
2,4,0,0,0,4,2,0
2,4,0,1,0,3,2,0
2,4,1,1,0,4,2,0
2,4,0,0,0,4,2,0
2,4,0,1,0,3,2,0
2,4,0,1,0,3,2,0
2,4,1,1,0,3,2,0
2,4,1,1,0,3,2,0
2,4,1,0,0,4,2,0
2,4,0,1,0,4,2,0
2,4,1,0,0,3,2,0
2,4,0,0,0,3,2,0
2,4,1,0,0,4,2,0
2,4,1,0,0,3,2,0
2,4,0,0,0,3,2,0
2,4,0,1,0,3,2,0
2,4,0,1,0,3,2,0
2,4,0,1,0,3,2,0
2,4,0,0,0,4,2,0
3,9,0,1,0,3,2,0
3,9,1,0,0,3,2,0
3,9,2,2,0,19,3,0
3,9,0,1,0,4,2,0
3,9,2,2,0,19,3,0
3,9,2,2,0,19,3,0
3,9,0,1,0,4,2,0
3,9,2,1,0,3,2,0
3,9,2,1,0,3,2,0
3,9,1,2,0,4,2,0
3,9,2,2,0,20,3,0
3,9,2,0,0,18,3,0
3,9,1,1,0,3,2,0
3,9,0,0,0,20,3,0
3,9,0,0,0,18,3,0
3,9,0,0,0,18,3,0
3,9,0,0,0,19,3,0
3,9,0,1,0,3,2,0
3,9,2,2,0,18,3,0
3,9,0,1,0,3,2,0
4,16,1,1,0,19,15,0
4,16,0,0,0,18,15,0
4,16,1,2,0,19,15,0
4,16,1,1,0,21,15,0
4,16,0,2,0,20,16,0
4,16,3,0,0,19,15,0
4,16,2,2,0,18,15,0
4,16,0,3,0,19,15,0
4,16,3,1,0,19,16,0
4,16,3,0,0,18,15,0
4,16,0,3,0,19,15,0
4,16,1,2,0,20,15,0
4,16,3,0,0,18,15,0
4,16,1,1,0,20,15,0
4,16,3,3,0,19,15,0
4,16,2,0,0,19,16,0
4,16,0,0,0,18,15,0
4,16,2,3,0,20,16,0
4,16,1,0,0,26,16,0
4,16,2,2,0,19,15,0
5,25,3,2,80,22,250,118152
5,25,4,3,81,24,590,118288
5,25,0,1,81,25,635,118288
5,25,0,2,80,19,25,118272
5,25,2,0,82,22,212,118240
5,25,2,3,80,19,25,118160
5,25,2,0,82,23,212,118240
5,25,4,0,81,23,302,118288
5,25,3,2,80,22,250,118152
5,25,4,4,80,27,25,118160
5,25,2,1,80,20,25,118160
5,25,0,4,80,19,25,118160
5,25,0,0,80,26,25,118160
5,25,3,1,81,19,38,118104
5,25,1,4,80,20,25,118160
5,25,1,2,80,24,108,118104
5,25,0,2,80,19,25,118272
5,25,4,3,81,28,590,118240
5,25,0,1,81,25,635,118288
5,25,1,3,80,20,25,118160
6,36,0,2,115,87,213234,119680
6,36,1,1,117,94,236231,119792
6,36,4,4,115,77,163816,119960
6,36,4,2,115,50,56393,119680
6,36,1,5,115,26,3783,119904
6,36,1,2,115,52,62887,119512
6,36,1,1,117,95,236231,119792
6,36,5,1,115,46,43833,120064
6,36,0,0,114,25,626,120072
6,36,1,3,115,73,150089,119456
6,36,0,3,113,58,85524,119904
6,36,3,5,114,26,2580,119960
6,36,1,1,117,114,236231,119744
6,36,1,5,115,27,3783,119904
6,36,5,5,113,24,503,120128
6,36,4,0,116,25,1174,119792
6,36,4,4,115,89,163816,119960
6,36,1,3,115,75,150089,119456
6,36,0,4,117,71,99570,119792
6,36,5,4,115,59,87096,119848
7,49,4,6,154,312,986530,122184
7,49,4,0,155,11580,41132218,122128
7,49,6,5,157,3651,13466632,121848
7,49,6,1,154,4462,16493305,122072
7,49,4,0,155,11514,41132218,122128
7,49,3,6,156,3481,13042372,122072
7,49,3,1,158,6226,22685056,121792
7,49,5,2,156,50,50804,122072
7,49,2,0,153,1704,6226282,122352
